"ConditionsPK","Date","SampleRound","SiteStatus","NetPan","StartTime","EndTime","TempStart","TempEnd","WindStart","WindEnd","SkyStart","SkyEnd","WeatherNotes","GeographyFK"
1646,"2014-05-27",NA,"mature","net","11:45:00","12:45:00",31.8,33.7,0.3,0,"Clear","Clear",NA,51
1647,"2014-06-23",NA,"mature","pan","7:47:00","12:45:00",17.9,31,0.6,1,"Clear","Clear",NA,51
1648,"2014-06-23",NA,"mature","net","10:02:00","11:12:00",23.5,28.2,0.8,0.7,"Clear","Clear",NA,51
1649,"2014-05-01",NA,"forb","pan","8:51:00","14:15:00",19,33.2,1.2,0.5,"Clear","Clear",NA,52
1650,"2014-05-01",NA,"forb","net","9:45:00","11:35:00",28,30.7,1,0.4,"Clear","Clear",NA,52
1651,"2014-05-27",NA,"forb","pan","9:10:00","14:45:00",25.2,32.1,0.3,0.8,"Clear","Clear",NA,52
1652,"2014-05-27",NA,"forb","net","9:55:00","11:36:00",29.2,31.5,0.3,0.4,"Clear","Clear",NA,52
1653,"2014-06-23",NA,"forb","pan","7:44:00","12:49:00",18.1,31.5,1.1,0.3,"Clear","Clear",NA,52
1654,"2014-06-23",NA,"forb","net","9:10:00","10:53:00",21.9,26.2,1.3,0.5,"Clear","Clear",NA,52
1655,"2014-07-17",NA,"forb","pan","8:04:00","12:40:00",21.6,29.9,2.1,0.9,"Clear","Clear",NA,52
1656,"2014-07-17",NA,"forb","net","8:53:00","9:57:00",24,28.2,0.7,0.6,"Clear","Clear",NA,52
1657,"2014-07-29",NA,"forb","pan","7:47:00","12:41:00",21.6,32.6,1.3,1,"Clear","Clear",NA,52
1658,"2014-07-29",NA,"forb","net","9:00:00","10:29:00",26.7,27.7,0.4,0.5,"Clear","Clear",NA,52
1659,"2014-05-02",NA,"control","pan","8:51:00","14:15:00",20,30.9,0.6,0.2,"Clear","PartlyCloudy",NA,54
1660,"2014-05-02",NA,"control","net","11:15:00","12:24:00",27.5,32.1,0.6,0.4,"PartlyCloudy","PartlyCloudy",NA,54
1661,"2014-06-02",NA,"control","pan","8:55:00","13:55:00",NA,NA,0,0.5,"Clear","Clear",NA,54
1662,"2014-06-02",NA,"control","net","10:30:00","11:46:00",NA,NA,0.8,0.2,"Clear","Clear",NA,54
1663,"2014-06-24",NA,"control","pan","7:50:00","12:50:00",24.1,32,0.5,0.9,"Clear","Clear",NA,54
1664,"2014-06-24",NA,"control","net","10:00:00","11:15:00",28.4,31.1,0.7,1.6,"Clear","Clear",NA,54
1665,"2014-05-05",NA,"natural","pan","9:23:00","15:03:00",19.2,28.8,1.2,1.6,"Clear","PartlyCloudy",NA,55
1666,"2014-05-05",NA,"natural","net","11:09:00","12:03:00",25.1,25.7,1.3,1.8,"Clear","PartlyCloudy",NA,55
1667,"2014-06-03",NA,"natural","pan","8:43:00","13:49:00",19.4,26,0.4,0.3,"Clear","Clear",NA,55
1668,"2014-06-03",NA,"natural","net","10:10:00","11:30:00",22.5,23.4,0.8,0.3,"Clear","Clear",NA,55
1669,"2014-07-02",NA,"natural","pan","8:10:00","13:20:00",25.3,30,0.6,0.5,"Clear","Clear",NA,55
1670,"2014-07-02",NA,"natural","net","10:30:00","11:05:00",28,29,0.9,1,"Clear","Clear",NA,55
1671,"2014-05-07",NA,"maturing","pan","9:45:00","15:00:00",18.2,24.8,3.2,0,"Clear","Clear",NA,56
1672,"2014-05-07",NA,"maturing","net","11:45:00","14:00:00",21.2,22.7,2.3,0,"Clear","Clear",NA,56
1673,"2014-06-05",NA,"maturing","pan","8:10:00","13:09:00",21.4,32.8,0.9,2.3,"Clear","Clear",NA,56
1674,"2014-06-05",NA,"maturing","net","9:20:00","10:35:00",22.2,22.6,0.4,0.9,"Clear","Clear",NA,56
1675,"2014-06-27",NA,"maturing","pan","7:40:00","12:22:00",19.1,29.3,1.1,1.8,"PartlyCloudy","Clear",NA,56
1676,"2014-06-27",NA,"maturing","net","9:30:00","10:32:00",26.4,26.9,2.4,1.2,"PartlyCloudy","Clear",NA,56
1677,"2014-05-15",NA,"control","pan","8:41:00","13:20:00",22.5,38.5,1.2,1.2,"Clear","Clear",NA,57
1678,"2014-05-15",NA,"control","net","10:57:00","11:50:00",33.6,36,1.5,1.8,"Clear","Clear",NA,57
1679,"2014-06-13",NA,"control","pan","8:30:00","13:30:00",17.9,28.5,2.8,4.1,"Clear","Clear",NA,57
1680,"2014-06-13",NA,"control","net","11:28:00","12:01:00",27.1,27.3,2.4,3.3,"Clear","Clear",NA,57
1681,"2014-07-09",NA,"control","pan","7:55:00","13:00:00",19.4,32.9,0,2.3,"Clear","Clear",NA,57
1682,"2014-07-09",NA,"control","net","8:19:00","9:28:00",21.1,25.2,1.4,1,"Clear","Clear",NA,57
1683,"2014-05-13",NA,"mature","pan","9:18:00","14:29:00",26.2,31.6,3.6,1,"Clear","Clear",NA,58
1684,"2014-05-13",NA,"mature","net","9:44:00","11:59:00",26.3,30.3,2.2,2.1,"Clear","Clear",NA,58
1685,"2014-06-06",NA,"mature","pan","8:30:00","13:20:00",24.1,31.2,2.4,0.4,"Clear","Clear",NA,58
1686,"2014-06-06",NA,"mature","net","9:35:00","10:42:00",25,26.2,0.7,1.2,"Clear","Clear",NA,58
1687,"2014-07-03",NA,"mature","pan","8:12:00","13:39:00",20.1,35.4,1.6,1.5,"Clear","Clear",NA,58
1688,"2014-07-03",NA,"mature","net","11:52:00","13:12:00",31.7,35.9,0.5,0.7,"Clear","Clear",NA,58
1689,"2014-05-05",NA,"control","pan","9:50:00","15:10:00",20,24.7,2.5,1.9,"Clear","PartlyCloudy",NA,59
1690,"2014-05-05",NA,"control","net","11:00:00","12:25:00",21.4,23,0.9,1.5,"PartlyCloudy","PartlyCloudy",NA,59
1691,"2014-06-04",NA,"control","pan","8:20:00","13:35:00",20.2,34.3,0.5,0.5,"Clear","Clear",NA,59
1692,"2014-06-04",NA,"control","net","9:25:00","10:26:00",25.3,28.2,0.7,0.1,"Clear","Clear",NA,59
1693,"2014-06-24",NA,"control","pan","8:15:00","13:25:00",22.6,30.3,0.8,0.8,"PartlyCloudy","Clear",NA,59
1694,"2014-06-24",NA,"control","net","8:35:00","10:15:00",26.4,29.5,0.6,0.6,"PartlyCloudy","Clear",NA,59
1695,"2014-05-05",NA,"control","pan","9:27:00","14:44:00",20,22.8,1.3,1,"Clear","PartlyCloudy",NA,60
1696,"2014-05-05",NA,"control","net","12:18:00","12:55:00",23.9,23,1.1,1,"PartlyCloudy","PartlyCloudy",NA,60
1697,"2014-06-03",NA,"control","pan","9:20:00","9:36:00",19.4,28.2,0.4,1.3,"Clear","Clear",NA,60
1698,"2014-06-03",NA,"control","net","11:15:00","11:42:00",29,29,0,0,"Clear","Clear",NA,60
1699,"2014-06-24",NA,"control","pan","8:20:00","13:40:00",22.1,33.4,1.5,2.3,"Clear","Clear",NA,60
1700,"2014-06-24",NA,"control","net","11:45:00","13:05:00",33.2,34.9,1,2.2,"Clear","Clear",NA,60
1701,"2014-05-07",NA,"control","pan","9:37:00","14:49:00",18,29.1,3.4,1,"Clear","Clear",NA,62
1702,"2014-05-07",NA,"control","net","12:42:00","13:48:00",36.5,36.6,2.9,1.3,"Clear","Clear",NA,62
1703,"2014-06-05",NA,"control","pan","8:00:00","12:40:00",18.1,28.1,0.7,0.3,"Clear","Clear",NA,62
1704,"2014-06-05",NA,"control","net","9:48:00","11:04:00",22.8,25.2,0.8,0.6,"Clear","Clear",NA,62
1705,"2014-06-27",NA,"control","pan","7:29:00","12:31:00",17.6,28.7,1.6,1.9,"PartlyCloudy","Clear",NA,62
1706,"2014-06-27",NA,"control","net","9:09:00","10:28:00",21.1,26.9,1.7,1.2,"BrightOvercast","PartlyCloudy",NA,62
1707,"2014-05-21",NA,"control","pan","9:30:00","15:00:00",22,36.8,0.2,0.5,"Clear","Clear",NA,63
1708,"2014-05-21",NA,"control","net","10:00:00","10:48:00",24.5,27.2,0,0,"Clear","Clear",NA,63
1709,"2014-06-16",NA,"control","pan","8:40:00","14:10:00",22,25.8,0,0.7,"Clear","Clear",NA,63
1710,"2014-06-16",NA,"control","net","9:03:00","10:40:00",21.4,22.7,0.4,0.8,"Clear","Clear",NA,63
1711,"2014-07-07",NA,"control","pan","8:45:00","13:45:00",26.7,30.1,0.3,2.2,"Clear","BrightOvercast",NA,63
1712,"2014-07-07",NA,"control","net","10:32:00","11:49:00",28,28.3,1.2,1.4,"PartlyCloudy","BrightOvercast",NA,63
1713,"2015-04-09",NA,"maturing","net","10:45:00","13:02:00",16,19.1,1.3,0.8,"clear","clear","",24
1714,"2015-04-09",NA,"maturing","pan","10:00:00","15:35:00",14.4,21.4,1.4,0.8,"clear","clear","",24
1715,"2015-04-09",NA,"forb","net","11:12:00","13:00:00",16.3,20.1,1.4,1.4,"partly cloudy","partly cloudy","",25
1716,"2015-04-09",NA,"forb","pan","10:14:00","15:24:00",13.7,21.1,1.6,0.4,"partly cloudy","partly cloudy","",25
1717,"2015-04-17",NA,"maturing","net","10:12:00","11:20:00",19.5,22,1.2,2,"clear","clear","",56
1718,"2015-04-17",NA,"maturing","pan","9:23","14:40:00",16.1,26.3,1.1,1.3,"clear","clear","",56
1719,"2015-04-17",NA,"maturing","net","10:24:00","12:28:00",18.9,24.7,1.5,0.7,"clear","clear","",2
1720,"2015-04-17",NA,"maturing","pan","9:27:00","14:45:00",16.6,30.3,0.9,1.2,"clear","clear","",2
1721,"2015-04-18",NA,"maturing","net","10:43:00","14:03:00",24.2,29.5,1,0.4,"clear","clear","",13
1722,"2015-04-18",NA,"maturing","pan","10:15:00","15:50:00",20.8,28.2,1.8,0.6,"clear","clear","",13
1723,"2015-04-18",NA,"maturing","net","10:40","14:25",20.6,28.4,1.4,1.2,"clear","clear","",33
1724,"2015-04-18",NA,"maturing","pan","10:24:00","15:38:00",20.6,29.7,1.4,1.1,"clear","clear","",33
1725,"2015-04-18",NA,"forb","net","10:40:00","13:45:00",20.8,27.3,0.9,0.6,"clear","clear","",46
1726,"2015-04-18",NA,"forb","pan","9:30:00","15:15:00",18.8,28.6,0.5,0.5,"clear","clear","",46
1727,"2015-04-20",NA,"mature","net","10:17:00","11:58:00",20,NA,1,1.8,"clear","clear","",51
1728,"2015-04-20",NA,"mature","pan","9:32:00","14:33",16.5,28.8,0.8,0.4,"clear","clear","",51
1729,"2015-04-20",NA,"forb","net","9:50:00","13:10:00",19.4,26,1.1,0.3,"clear","clear","",52
1730,"2015-04-20",NA,"forb","pan","9:06:00","14:19:00",17.4,27.8,1.6,0.8,"clear","clear","",52
1731,"2015-04-20",NA,"control","net","10:05:00","12:42:00",18.7,24.5,0.6,0.7,"clear","clear","",59
1732,"2015-04-20",NA,"control","pan","9:31:00","15:17:00",16.5,30.1,0.6,0.7,"clear","clear","",59
1733,"2015-04-22",NA,"mature","net","9:50:00","11:58:00",18.5,23.3,1.6,1.8,"partly cloudy","partly cloudy","",47
1734,"2015-04-22",NA,"mature","pan","9:20:00","14:56:00",16.9,23.5,1.5,1.9,"partly cloudy","partly cloudy","",47
1735,"2015-04-22",NA,"forb","net","10:15","12:45",18.1,24.7,0.3,0.3,"partly cloudy","partly cloudy","",48
1736,"2015-04-22",NA,"forb","pan","9:29:00","14:35:00",16.4,26.4,0.4,1.8,"partly cloudy","clear","",48
1737,"2015-04-22",NA,"control","net","10:03:00","12:08:00",18.2,20.4,1.2,1.5,"partly cloudy","partly cloudy","",20
1738,"2015-04-22",NA,"control","pan","9:35:00","14:10:00",16,24.1,1.2,2.9,"partly cloudy","partly cloudy","",20
1739,"2015-04-29",NA,"control","net","9:38:00","11:15:00",18.4,21.1,0.9,0.8,"clear","clear","",42
1740,"2015-04-29",NA,"control","pan","9:13:00","14:24:00",17.9,27.6,0.9,1.5,"clear","clear","",42
1741,"2015-04-29",NA,"maturing","net","10:40:00","12:45:00",19.4,25.3,1.3,1.5,"clear","clear","",43
1742,"2015-04-29",NA,"maturing","pan","9:18:00","14:30:00",16.2,27.3,1.4,0.7,"clear","clear","",43
1743,"2015-05-04",NA,"control","net","9:42:00","10:50:00",18.4,20.1,0.9,0.9,"clear","clear","",14
1744,"2015-05-04",NA,"control","pan","9:05:00","14:15:00",16.1,26.7,1.5,1,"clear","clear","",14
1745,"2015-05-04",NA,"control","net","10:56:00","12:21:00",19.8,22.7,0.5,0.3,"clear","clear","",27
1746,"2015-05-04",NA,"control","pan","10:03:00","15:17:00",17.4,26.7,0.4,0,"clear","clear","",27
1747,"2015-05-05",NA,"mature","net","10:40:00","12:10:00",20.1,22.6,2.5,2.1,"partly cloudy","partly cloudy","gusty but average lower than 2.5",6
1748,"2015-05-05",NA,"mature","pan","9:20:00","14:32:00",16.6,23.9,2.8,0.8,"partly cloudy","partly cloudy","gusty but average lower than 2.5",6
1749,"2015-05-05",NA,"forb","net","10:40","12:53",19.1,23.2,2.4,1.8,"partly cloudy","clear","",7
1750,"2015-05-05",NA,"forb","pan","9:20:00","14:45:00",16.2,23.4,2.5,1,"partly cloudy","clear","",7
1751,"2015-05-05",NA,"control","net","10:15:00","12:40:00",19.6,29.7,1.7,1,"clear","partly cloudy","",28
1752,"2015-05-05",NA,"control","pan","9:35:00","14:45:00",17.8,26.5,2.7,1.2,"clear","partly cloudy","",28
1753,"2015-05-19",NA,"maturing","net","10:14:00","11:37:00",18.4,20.7,0.2,0.6,"clear","clear","",2
1754,"2015-05-19",NA,"maturing","pan","9:55:00","14:40:00",17.7,24.9,0.4,2.1,"clear","clear","",2
1755,"2015-05-19",NA,"maturing","net","10:03:00","11:51:00",18.6,19.7,1.7,1.9,"clear","clear","",24
1756,"2015-05-19",NA,"maturing","pan","9:30:00","14:10:00",16.7,24.2,1,2.3,"clear","clear","",24
1757,"2015-05-19",NA,"forb","net","10:07:00","12:24:00",18,23.6,1.5,0.3,"clear","clear","",25
1758,"2015-05-19",NA,"forb","pan","9:40:00","14:40:00",17.4,24.9,1.5,0.4,"clear","clear","",25
1759,"2015-05-27",NA,"maturing","net","10:30:00","12:15:00",19,25,1.4,1.5,"clear","clear","",56
1760,"2015-05-27",NA,"maturing","pan","9:00:00","14:20:00",18.2,27.6,1.6,1.3,"clear","clear","",56
1761,"2015-05-27",NA,"control","net","10:45:00","12:18",20.9,24.6,0.6,1,"clear","clear","",20
1762,"2015-05-27",NA,"control","pan","9:48","15:01:00",18.7,28.7,1.4,1.7,"clear","clear","",20
1763,"2015-05-28",NA,"maturing","net","9:45:00","12:00:00",22.7,26.3,0.5,0.7,"clear","bright overcast","",13
1764,"2015-05-28",NA,"maturing","pan","8:40:00","14:00:00",19.1,28.7,0.8,1,"clear","clear","",13
1765,"2015-05-28",NA,"maturing","net","9:57:00","11:33:00",21.4,27,0.4,0.7,"partly cloudy","bright overcast","",33
1766,"2015-05-28",NA,"maturing","pan","9:11:00","14:00:00",18,34.7,0.4,0.3,"bright overcast","bright overcast","",33
1767,"2015-05-28",NA,"forb","net","9:50:00","11:45:00",21.4,28.4,1.6,0.9,"partly cloudy","bright overcast","",46
1768,"2015-05-28",NA,"forb","pan","9:14:00","14:30:00",18.1,32.4,0.8,0.9,"bright overcast","bright overcast","",46
1769,"2015-06-02",NA,"control","net","9:59:00","12:01:00",22,22.4,2.2,1,"clear","clear","",59
1770,"2015-06-02",NA,"control","pan","8:35:00","1:45:00",18.3,28.1,2.5,0.9,"clear","clear","",59
1771,"2015-06-02",NA,"mature","net","9:55:00","12:05:00",21,25.1,1.7,0.6,"clear","clear","",51
1772,"2015-06-02",NA,"mature","pan","8:40:00","14:00:00",18.6,26.5,1.6,1.3,"clear","clear","",51
1773,"2015-06-02",NA,"forb","net","10:05","12:10",21.8,27.2,2.4,1.3,"clear","clear","",52
1774,"2015-06-02",NA,"forb","pan","8:31:00","14:03:00",18.5,29.3,2.2,0.7,"clear","clear","",52
1775,"2015-06-03",NA,"maturing","net","10:25:00","12:21:00",21.4,26.5,0.7,1.1,"clear","partly cloudy","",43
1776,"2015-06-03",NA,"maturing","pan","8:30:00","13:42:00",19.6,27.8,0.6,0.4,"clear","partly cloudy","",43
1777,"2015-06-03",NA,"control","net","9:45:00","10:20:00",21,22.2,0.7,0.6,"clear","clear","",42
1778,"2015-06-03",NA,"control","pan","8:15:00","13:28:00",18.7,29.8,0.4,1.8,"clear","partly cloudy","",42
1779,"2015-06-04",NA,"mature","net","9:54:00","12:33:00",21.2,26.5,0.9,1.9,"clear","clear","",6
1780,"2015-06-04",NA,"mature","pan","8:55:00","14:00:00",18.6,29.2,1.9,2.7,"clear","clear","",6
1781,"2015-06-04",NA,"forb","net","10:05:00","12:55:00",21.2,25.8,1.8,2,"clear","clear","Gusts to 4.1m/s while netting; stopped timer for short periods of high wind - avg remained below or at 2.5 except one gust period where avg was 2.8",7
1782,"2015-06-04",NA,"forb","pan","8:50:00","13:30:00",18.1,26,0.9,2.7,"partly cloudy","clear","Gusts to 4.1m/s while netting; stopped timer for short periods of high wind - avg remained below or at 2.5 except one gust period where avg was 2.8",7
1783,"2015-06-04",NA,"control","net","10:10:00","11:36:00",21,25.6,1,1.8,"clear","clear","",28
1784,"2015-06-04",NA,"control","pan","8:45:00","14:10:00",19.3,28,0.8,2,"clear","clear","",28
1785,"2015-06-05",NA,"mature","net","8:40:00","10:28:00",25.1,31.3,1,0.4,"clear","clear","",47
1786,"2015-06-05",NA,"mature","pan","9:01:00","13:05:00",23.3,32.9,0.8,NA,"clear","clear","",47
1787,"2015-06-05",NA,"forb","net","8:30:00","11:15:00",27.3,28,0.7,2.1,"clear","clear","",48
1788,"2015-06-05",NA,"forb","pan","7:45:00","13:10:00",21.2,29.5,0.4,0.2,"clear","clear","",48
1789,"2015-06-05",NA,"control","net",NA,NA,NA,NA,NA,NA,NA,NA,"",14
1790,"2015-06-05",NA,"control","pan","8:05:00","13:35:00",21.6,30.4,1.9,1.3,"clear","clear","",14
1791,"2015-06-08",NA,"control","net","8:23:00","11:27:00",24.5,31.9,2.1,1.2,"clear","clear","",27
1792,"2015-06-08",NA,"control","pan","7:57:00","13:08:00",21.9,36.2,2.1,0.6,"clear","clear","",27
1793,"2015-06-08",NA,"maturing","net","8:30:00","10:00:00",22.8,31.2,0.3,0.5,"","","",2
1794,"2015-06-08",NA,"maturing","pan","7:35:00","13:45:00",19.8,34.1,0.6,0.7,"","","",2
1795,"2015-06-16",NA,"maturing","net","9:15:00","9:53:00",21.4,25,1.7,1.7,"clear","clear","",24
1796,"2015-06-16",NA,"maturing","pan","8:18:00","13:34:00",18.3,31.3,2.2,0.3,"clear","","",24
1797,"2015-06-16",NA,"forb","net","9:20:00","11:32:00",23.4,30.3,1.1,0.8,"","","",25
1798,"2015-06-16",NA,"forb","pan","8:30:00","13:52:00",20.2,31.3,1.2,1.5,"clear","","",25
1799,"2015-06-16",NA,"maturing","net","9:12:00","11:09:00",22.7,27.3,1.5,1,"clear","clear","",56
1800,"2015-06-16",NA,"maturing","pan","8:44:00","13:49:00",20.2,33.8,1.4,2.9,"clear","partly cloudy","",56
1801,"2015-06-17",NA,"maturing","net","9:13:00","11:00:00",21.8,26.6,0.9,0.8,"partly cloudy","bright overcast","",13
1802,"2015-06-17",NA,"maturing","pan","8:42:00","13:50:00",21.6,34.2,2,1.8,"partly cloudy","partly cloudy","",13
1803,"2015-06-17",NA,"forb","net","9:32:00","12:10:00",22.4,29.2,1,1.2,"partly cloudy","","",46
1804,"2015-06-17",NA,"forb","pan","8:40:00","14:05:00",21.4,34.2,0.9,0.7,"clear","","",46
1805,"2015-06-17",NA,"maturing","net","9:26:00","10:57:00",23.8,28.2,0.4,0,"partly cloudy","partly cloudy","",33
1806,"2015-06-17",NA,"maturing","pan","9:04:00","14:11:00",22.5,32.2,0.6,1.2,"partly cloudy","partly cloudy","",33
1807,"2015-06-19",NA,"control","net","9:45:00","11:22:00",21,33.6,1.2,1,"clear","clear","",59
1808,"2015-06-19",NA,"control","pan","8:40:00","14:00:00",19.1,34,0.5,0.8,"clear","clear","",59
1809,"2015-06-19",NA,"control","net","9:42:00","12:07:00",21,28.3,1.6,1.9,"clear","clear","",20
1810,"2015-06-19",NA,"control","pan","9:02:00","14:06:00",19.3,31.1,1.5,1,"clear","clear","",20
1811,"2015-06-23",NA,"maturing","net","9:40:00","12:15:00",21.4,29.8,0.8,0.4,"clear","clear","",43
1812,"2015-06-23",NA,"maturing","pan","8:24:00","13:43:00",18,32.3,1,0.8,"clear","clear","",43
1813,"2015-06-23",NA,"control","net","9:22:00","9:55:00",22.1,23.6,0.4,0.3,"clear","clear","",42
1814,"2015-06-23",NA,"control","pan","8:30:00","13:45:00",18.1,32.3,0.3,0.5,"clear","clear","",42
1815,"2015-06-25",NA,"mature","net","7:28:00","9:24:00",23.1,32.6,1.7,0.4,"clear","clear","",51
1816,"2015-06-25",NA,"mature","pan","7:04:00","12:10:00",21.4,34.9,1,1.5,"clear","clear","",51
1817,"2015-06-25",NA,"forb","net","7:40:00","11:10:00",22.6,33.4,2.3,1.1,"clear","clear","",52
1818,"2015-06-25",NA,"forb","pan","6:52:00","11:56:00",20.8,36.6,0.7,1.4,"clear","clear","",52
1819,"2015-06-25",NA,"control","net","8:15:00","10:05:00",23.6,30.5,0.7,0.6,"clear","clear","",27
1820,"2015-06-25",NA,"control","pan","7:20:00","12:31:00",21.4,34.2,0.6,0.8,"clear","clear","",27
1821,"2015-06-29",NA,"mature","net","9:10:00","10:20:00",23,24.2,1.2,1,"clear","clear","",47
1822,"2015-06-29",NA,"mature","pan","8:10:00","12:40:00",19.3,31.4,1.3,1,"clear","clear","",47
1823,"2015-06-29",NA,"forb","net","9:09:00","12:11:00",21.8,31.8,0.4,0.7,"clear","partly cloudy","",48
1824,"2015-06-29",NA,"forb","pan","8:24:00","13:53:00",18.5,36.4,0.4,0.7,"clear","clear","",48
1825,"2015-07-08",NA,"mature","net","9:21:00","10:32:00",21.7,26.7,2.3,1.4,"clear","clear","",6
1826,"2015-07-08",NA,"mature","pan","8:03:00","12:55:00",20.5,29,2.2,1.3,"clear","clear","",6
1827,"2015-07-08",NA,"forb","net","9:26:00","12:28:00",21.1,28,1.8,1.7,"clear","clear","",7
1828,"2015-07-08",NA,"forb","pan","8:07:00","13:24:00",18,29.2,1.8,1.4,"clear","clear","",7
1829,"2015-07-08",NA,"control","net","8:45:00","11:00:00",22.2,24.8,1.1,0.8,"clear","clear","",28
1830,"2015-07-08",NA,"control","pan","8:13:00","13:45:00",19,28.7,1.8,1,"clear","partly cloudy","",28
1831,"2015-07-14",NA,"control","net","8:58:00","9:36:00",21,26.8,0.7,0.3,"clear","clear","",14
1832,"2015-07-14",NA,"control","pan","7:57:00","13:34:00",18.5,32.1,0.6,1.5,"partly cloudy","clear","",14
1833,"2015-07-14",NA,"maturing","net","10:15:00","12:20:00",22.9,26.7,0.4,0.4,"clear","clear","",2
1834,"2015-07-14",NA,"maturing","pan","8:00:00","13:32:00",18,32.1,0.3,1.9,"clear","clear","",2
1835,"2015-07-14",NA,"maturing","net","9:20:00","11:31:00",23,28.1,0.7,1,"clear","clear","",56
1836,"2015-07-14",NA,"maturing","pan","7:46:00","13:11:00",18.3,29.4,0.9,1.6,"clear","clear","",56
1837,"2015-07-15",NA,"maturing","net","8:37:00","11:00:00",22.8,27.3,1.5,0.9,"clear","clear","",13
1838,"2015-07-15",NA,"maturing","pan","8:00:00","13:31:00",19.4,33.6,1.5,1.8,"clear","clear","",13
1839,"2015-07-15",NA,"maturing","net","9:25:00","10:45:00",21.1,30.1,0.4,0.5,"clear","clear","",33
1840,"2015-07-15",NA,"maturing","pan","7:56:00","13:02:00",19.1,32.8,0.5,0.6,"clear","clear","",33
1841,"2015-07-15",NA,"forb","net","9:20:00","11:50:00",22.2,30.8,0.8,0.9,"clear","clear","",46
1842,"2015-07-15",NA,"forb","pan","7:52:00","13:00:00",18.2,32.3,1.4,0.9,"clear","clear","",46
1843,"2015-07-16",NA,"maturing","net","8:46:00","9:23:00",21.9,24.1,0.7,0.3,"clear","clear","",24
1844,"2015-07-16",NA,"maturing","pan","7:33:00","12:36:00",18.1,32.7,0.9,1.7,"clear","clear","",24
1845,"2015-07-16",NA,"forb","net","9:32:00","11:41:00",24.1,32.8,0.3,0.3,"clear","clear","",25
1846,"2015-07-16",NA,"forb","pan","7:33:00","12:47:00",18.5,34.1,0.3,0.5,"clear","clear","",25
1847,"2015-07-16",NA,"control","net","8:52:00","11:55:00",21,30.9,1.2,0.9,"clear","clear","",20
1848,"2015-07-16",NA,"control","pan","7:32:00","12:45:00",18,32.1,0,0.7,"clear","clear","",20
1849,"2015-07-24",NA,"maturing","net","11:00:00","12:55:00",23.3,28.4,1.3,0.4,"clear","clear","",43
1850,"2015-07-24",NA,"maturing","pan","8:39:00","13:55:00",18.1,30.4,1.4,0.6,"clear","clear","",43
1851,"2015-07-24",NA,"control","net","10:11:00","11:17:00",21.2,24.1,1.1,1.4,"clear","clear","",42
1852,"2015-07-24",NA,"control","pan","8:55:00","14:11:00",19.2,33.6,0.8,0.5,"clear","clear","",42
1853,"2015-07-30",NA,"mature","net","7:35:00","8:55:00",22.3,26.4,1.2,0.9,"partly cloudy","partly cloudy","hazy from Wragg fire and heat",6
1854,"2015-07-30",NA,"mature","pan","7:20:00","12:30:00",21.7,35.2,1,1.2,"partly cloudy","bright overcast","hazy from Wragg fire and heat",6
1855,"2015-07-30",NA,"forb","net","7:48:00","10:23:00",23.2,29.9,1.5,1.5,"partly cloudy","partly cloudy","hazy from Wragg fire and heat",7
1856,"2015-07-30",NA,"forb","pan","7:22:00","14:28:00",22.1,31.9,1.6,1.5,"partly cloudy","partly cloudy","hazy from Wragg fire and heat",7
1857,"2015-07-30",NA,"control","net","8:15:00","9:27:00",24.2,27.9,0.4,NA,"partly cloudy","partly cloudy","hazy from Wragg fire and heat",28
1858,"2015-07-30",NA,"control","pan","7:21:00","12:40:00",22.1,35.2,0.5,0.3,"partly cloudy","clear","hazy from Wragg fire and heat",28
1859,"2015-08-04",NA,"mature","net","9:40:00","10:59:00",23.5,26.2,0.5,0.4,"partly cloudy","partly cloudy","recently mowed",51
1860,"2015-08-04",NA,"mature","pan","8:16:00","13:23:00",18.1,25.2,0.8,1.6,"partly cloudy","bright overcast","recently mowed",51
1861,"2015-08-04",NA,"forb","net","9:22:00","11:15:00",21.2,27.4,0.4,0.6,"clear","bright overcast","",52
1862,"2015-08-04",NA,"forb","pan","8:31:00","13:31:00",18.6,23,1,0.4,"partly cloudy","bright overcast","",52
1863,"2015-08-05",NA,"control","net","9:50:00","10:56:00",22.1,26.1,0.9,0.3,"clear","clear","",27
1864,"2015-08-05",NA,"control","pan","8:30:00","13:42:00",18.3,30.2,0.3,0.6,"clear","clear","",27
1865,"2015-08-06",NA,"control","net","8:30:00","9:57:00",22.4,27.6,1.7,0.8,"partly cloudy","partly cloudy","",59
1866,"2015-08-06",NA,"control","pan","7:59:00","13:13:00",20.5,30.6,0.1,0.7,"partly cloudy","partly cloudy","",59
1867,"2015-08-06",NA,"mature","net","8:47:00","10:08:00",22.4,27.6,0.3,1.1,"clear","partly cloudy","",47
1868,"2015-08-06",NA,"mature","pan","7:42:00","13:01:00",18.6,31.1,0.6,0.5,"clear","partly cloudy","",47
1869,"2015-08-09",NA,"forb","net","9:19:00","11:28:00",21.1,28.7,1.3,1.2,"clear","clear","",48
1870,"2015-08-09",NA,"forb","pan","8:31:00","14:02:00",19.5,35.7,1.1,0.8,"clear","clear","",48
1871,"2015-08-09",NA,"control","net","9:17:00","9:53:00",21,22.4,1.7,0.8,"clear","clear","",14
1872,"2015-08-09",NA,"control","pan","8:54:00","14:01:00",19.6,32.9,1.3,0.9,"clear","clear","",14
